key,word,verse,word_num,lemma,strongs,morph,morphology,Part of Speech,Tense,Voice,Mood,Person,Number,Case,Gender,xlit,betacode
LXX-Exod-025-029-016,οἷς,29,16,strong:G3739,G3739,packard:RR-DPM,RR-DPM,Relative Pronoun,,,,,Plural,Dative,Masculine,betacode:OI(=S,OI(=S
LXX-Exod-025-029-017,σπείσεις,29,17,strong:G4689,G4689,packard:VF-FAI2S,VF-FAI2S,Verb,Future,Active,Indicative,2,Singular,,,betacode:SPEI/SEIS,SPEI/SEIS
LXX-Exod-025-029-018,ἐν,29,18,strong:G1722,G1722,packard:P,P,Preposition,,,,,,,,betacode:E)N,E)N
LXX-Exod-025-029-019,αὐτοῖς,29,19,strong:G846,G846,packard:RD-DPM,RD-DPM,Demonstrative Pronoun,,,,,Plural,Dative,Masculine,betacode:AU)TOI=S,AU)TOI=S
LXX-Exod-025-029-020,χρυσίου,29,20,strong:G5553,G5553,packard:N2N-GSN,N2N-GSN,Noun,,,,,Singular,Genitive,Neuter,betacode:XRUSI/OU,XRUSI/OU
LXX-Exod-025-029-021,καθαροῦ,29,21,strong:G2513,G2513,packard:A1A-GSN,A1A-GSN,Adjective,,,,,Singular,Genitive,Neuter,betacode:KAQAROU=,KAQAROU=
LXX-Exod-025-029-022,ποιήσεις,29,22,strong:G4160,G4160,packard:VF-FAI2S,VF-FAI2S,Verb,Future,Active,Indicative,2,Singular,,,betacode:POIH/SEIS,POIH/SEIS
LXX-Exod-025-029-023,αὐτά,29,23,strong:G846,G846,packard:RD-APN,RD-APN,Demonstrative Pronoun,,,,,Plural,Accusative,Neuter,betacode:AU)TA/,AU)TA/
30,30,30,,,,,,,,,,,,,,,
LXX-Exod-025-030-001,καὶ,30,1,strong:G2532,G2532,packard:C,C,Conjunction,,,,,,,,betacode:KAI\,KAI\
LXX-Exod-025-030-002,ἐπιθήσεις,30,2,strong:G2007,G2007,packard:VF-FAI2S,VF-FAI2S,Verb,Future,Active,Indicative,2,Singular,,,betacode:E)PIQH/SEIS,E)PIQH/SEIS
LXX-Exod-025-030-003,ἐπὶ,30,3,strong:G1909,G1909,packard:P,P,Preposition,,,,,,,,betacode:E)PI\,E)PI\
LXX-Exod-025-030-004,τὴν,30,4,strong:G3588,G3588,packard:RA-ASF,RA-ASF,Article,,,,,Singular,Accusative,Feminine,betacode:TH\N,TH\N
LXX-Exod-025-030-005,τράπεζαν,30,5,strong:G5132,G5132,packard:N1S-ASF,N1S-ASF,Noun,,,,,Singular,Accusative,Feminine,betacode:TRA/PEZAN,TRA/PEZAN
LXX-Exod-025-030-006,ἄρτους,30,6,strong:G740,G740,packard:N2-APM,N2-APM,Noun,,,,,Plural,Accusative,Masculine,betacode:A)/RTOUS,A)/RTOUS
LXX-Exod-025-030-007,ἐνωπίους,30,7,strong:G1799,G1799,packard:A1B-APM,A1B-APM,Adjective,,,,,Plural,Accusative,Masculine,betacode:E)NWPI/OUS,E)NWPI/OUS
LXX-Exod-025-030-008,ἐναντίον,30,8,strong:G1727,G1727,packard:P,P,Preposition,,,,,,,,betacode:E)NANTI/ON,E)NANTI/ON
LXX-Exod-025-030-009,μου,30,9,strong:G3450,G3450,packard:RP-GS,RP-GS,Personal/Possessive Pronoun,,,,,Singular,Genitive,,betacode:MOU,MOU
LXX-Exod-025-030-010,διὰ,30,10,strong:G1223,G1223,packard:P,P,Preposition,,,,,,,,betacode:DIA\,DIA\
LXX-Exod-025-030-011,παντός,30,11,strong:G3956,G3956,packard:A3-GSM,A3-GSM,Adjective,,,,,Singular,Genitive,Masculine,betacode:PANTO/S,PANTO/S
31,31,31,,,,,,,,,,,,,,,
LXX-Exod-025-031-001,καὶ,31,1,strong:G2532,G2532,packard:C,C,Conjunction,,,,,,,,betacode:KAI\,KAI\
LXX-Exod-025-031-002,ποιήσεις,31,2,strong:G4160,G4160,packard:VF-FAI2S,VF-FAI2S,Verb,Future,Active,Indicative,2,Singular,,,betacode:POIH/SEIS,POIH/SEIS
LXX-Exod-025-031-003,λυχνίαν,31,3,strong:G3087,G3087,packard:N1A-ASF,N1A-ASF,Noun,,,,,Singular,Accusative,Feminine,betacode:LUXNI/AN,LUXNI/AN
LXX-Exod-025-031-004,ἐκ,31,4,strong:G1537,G1537,packard:P,P,Preposition,,,,,,,,betacode:E)K,E)K
LXX-Exod-025-031-005,χρυσίου,31,5,strong:G5553,G5553,packard:N2N-GSN,N2N-GSN,Noun,,,,,Singular,Genitive,Neuter,betacode:XRUSI/OU,XRUSI/OU
LXX-Exod-025-031-006,καθαροῦ,31,6,strong:G2513,G2513,packard:A1A-GSN,A1A-GSN,Adjective,,,,,Singular,Genitive,Neuter,betacode:KAQAROU=,KAQAROU=
LXX-Exod-025-031-007,τορευτὴν,31,7,,,packard:A1-ASF,A1-ASF,Adjective,,,,,Singular,Accusative,Feminine,betacode:TOREUTH\N,TOREUTH\N
LXX-Exod-025-031-008,ποιήσεις,31,8,strong:G4160,G4160,packard:VF-FAI2S,VF-FAI2S,Verb,Future,Active,Indicative,2,Singular,,,betacode:POIH/SEIS,POIH/SEIS
LXX-Exod-025-031-009,τὴν,31,9,strong:G3588,G3588,packard:RA-ASF,RA-ASF,Article,,,,,Singular,Accusative,Feminine,betacode:TH\N,TH\N
LXX-Exod-025-031-010,λυχνίαν,31,10,strong:G3087,G3087,packard:N1A-ASF,N1A-ASF,Noun,,,,,Singular,Accusative,Feminine,betacode:LUXNI/AN,LUXNI/AN
LXX-Exod-025-031-011,ὁ,31,11,strong:G3588,G3588,packard:RA-NSM,RA-NSM,Article,,,,,Singular,Nominative,Masculine,betacode:O(,O(
LXX-Exod-025-031-012,καυλὸς,31,12,,,packard:N2-NSM,N2-NSM,Noun,,,,,Singular,Nominative,Masculine,betacode:KAULO\S,KAULO\S
LXX-Exod-025-031-013,αὐτῆς,31,13,strong:G846,G846,packard:RD-GSF,RD-GSF,Demonstrative Pronoun,,,,,Singular,Genitive,Feminine,betacode:AU)TH=S,AU)TH=S
LXX-Exod-025-031-014,καὶ,31,14,strong:G2532,G2532,packard:C,C,Conjunction,,,,,,,,betacode:KAI\,KAI\
LXX-Exod-025-031-015,οἱ,31,15,strong:G3588,G3588,packard:RA-NPM,RA-NPM,Article,,,,,Plural,Nominative,Masculine,betacode:OI(,OI(
LXX-Exod-025-031-016,καλαμίσκοι,31,16,,,packard:N2-NPM,N2-NPM,Noun,,,,,Plural,Nominative,Masculine,betacode:KALAMI/SKOI,KALAMI/SKOI
LXX-Exod-025-031-017,καὶ,31,17,strong:G2532,G2532,packard:C,C,Conjunction,,,,,,,,betacode:KAI\,KAI\
LXX-Exod-025-031-018,οἱ,31,18,strong:G3588,G3588,packard:RA-NPM,RA-NPM,Article,,,,,Plural,Nominative,Masculine,betacode:OI(,OI(
LXX-Exod-025-031-019,κρατῆρες,31,19,,,packard:N3H-NPM,N3H-NPM,Noun,,,,,Plural,Nominative,Masculine,betacode:KRATH=RES,KRATH=RES
LXX-Exod-025-031-020,καὶ,31,20,strong:G2532,G2532,packard:C,C,Conjunction,,,,,,,,betacode:KAI\,KAI\
LXX-Exod-025-031-021,οἱ,31,21,strong:G3588,G3588,packard:RA-NPM,RA-NPM,Article,,,,,Plural,Nominative,Masculine,betacode:OI(,OI(
LXX-Exod-025-031-022,σφαιρωτῆρες,31,22,,,packard:N3-NPM,N3-NPM,Noun,,,,,Plural,Nominative,Masculine,betacode:SFAIRWTH=RES,SFAIRWTH=RES
LXX-Exod-025-031-023,καὶ,31,23,strong:G2532,G2532,packard:C,C,Conjunction,,,,,,,,betacode:KAI\,KAI\
LXX-Exod-025-031-024,τὰ,31,24,strong:G3588,G3588,packard:RA-NPN,RA-NPN,Article,,,,,Plural,Nominative,Neuter,betacode:TA\,TA\
LXX-Exod-025-031-025,κρίνα,31,25,strong:G2918,G2918,packard:N2N-NPN,N2N-NPN,Noun,,,,,Plural,Nominative,Neuter,betacode:KRI/NA,KRI/NA
LXX-Exod-025-031-026,ἐξ,31,26,strong:G1537,G1537,packard:P,P,Preposition,,,,,,,,betacode:E)C,E)C
LXX-Exod-025-031-027,αὐτῆς,31,27,strong:G846,G846,packard:RD-GSF,RD-GSF,Demonstrative Pronoun,,,,,Singular,Genitive,Feminine,betacode:AU)TH=S,AU)TH=S
LXX-Exod-025-031-028,ἔσται,31,28,strong:G1510,G1510,packard:VF-FMI3S,VF-FMI3S,Verb,Future,Middle,Indicative,3,Singular,,,betacode:E)/STAI,E)/STAI
32,32,32,,,,,,,,,,,,,,,
LXX-Exod-025-032-001,ἓξ,32,1,strong:G1803,G1803,packard:M,M,Numeral,,,,,,,,betacode:E(\C,E(\C
LXX-Exod-025-032-002,δὲ,32,2,strong:G1161,G1161,packard:X,X,Particle,,,,,,,,betacode:DE\,DE\
LXX-Exod-025-032-003,καλαμίσκοι,32,3,,,packard:N2-NPM,N2-NPM,Noun,,,,,Plural,Nominative,Masculine,betacode:KALAMI/SKOI,KALAMI/SKOI
LXX-Exod-025-032-004,ἐκπορευόμενοι,32,4,,,packard:V1-PMPNPM,V1-PMPNPM,Verb,Present,Middle,Participle,,Plural,Nominative,Masculine,betacode:E)KPOREUO/MENOI,E)KPOREUO/MENOI
LXX-Exod-025-032-005,ἐκ,32,5,strong:G1537,G1537,packard:P,P,Preposition,,,,,,,,betacode:E)K,E)K
LXX-Exod-025-032-006,πλαγίων,32,6,,,packard:A1A-GPN,A1A-GPN,Adjective,,,,,Plural,Genitive,Neuter,betacode:PLAGI/WN,PLAGI/WN
LXX-Exod-025-032-007,τρεῖς,32,7,strong:G5140,G5140,packard:A3-NPM,A3-NPM,Adjective,,,,,Plural,Nominative,Masculine,betacode:TREI=S,TREI=S
LXX-Exod-025-032-008,καλαμίσκοι,32,8,,,packard:N2-NPM,N2-NPM,Noun,,,,,Plural,Nominative,Masculine,betacode:KALAMI/SKOI,KALAMI/SKOI
LXX-Exod-025-032-009,τῆς,32,9,strong:G3588,G3588,packard:RA-GSF,RA-GSF,Article,,,,,Singular,Genitive,Feminine,betacode:TH=S,TH=S
LXX-Exod-025-032-010,λυχνίας,32,10,strong:G3087,G3087,packard:N1A-GSF,N1A-GSF,Noun,,,,,Singular,Genitive,Feminine,betacode:LUXNI/AS,LUXNI/AS
LXX-Exod-025-032-011,ἐκ,32,11,strong:G1537,G1537,packard:P,P,Preposition,,,,,,,,betacode:E)K,E)K
LXX-Exod-025-032-012,τοῦ,32,12,strong:G3588,G3588,packard:RA-GSN,RA-GSN,Article,,,,,Singular,Genitive,Neuter,betacode:TOU=,TOU=
LXX-Exod-025-032-013,κλίτους,32,13,,,packard:N3E-GSN,N3E-GSN,Noun,,,,,Singular,Genitive,Neuter,betacode:KLI/TOUS,KLI/TOUS
LXX-Exod-025-032-014,αὐτῆς,32,14,strong:G846,G846,packard:RD-GSF,RD-GSF,Demonstrative Pronoun,,,,,Singular,Genitive,Feminine,betacode:AU)TH=S,AU)TH=S
LXX-Exod-025-032-015,τοῦ,32,15,strong:G3588,G3588,packard:RA-GSN,RA-GSN,Article,,,,,Singular,Genitive,Neuter,betacode:TOU=,TOU=
LXX-Exod-025-032-016,ἑνὸς,32,16,strong:G1520,G1520,packard:A3-GSN,A3-GSN,Adjective,,,,,Singular,Genitive,Neuter,betacode:E(NO\S,E(NO\S
LXX-Exod-025-032-017,καὶ,32,17,strong:G2532,G2532,packard:C,C,Conjunction,,,,,,,,betacode:KAI\,KAI\
LXX-Exod-025-032-018,τρεῖς,32,18,strong:G5140,G5140,packard:A3-NPM,A3-NPM,Adjective,,,,,Plural,Nominative,Masculine,betacode:TREI=S,TREI=S
LXX-Exod-025-032-019,καλαμίσκοι,32,19,,,packard:N2-NPM,N2-NPM,Noun,,,,,Plural,Nominative,Masculine,betacode:KALAMI/SKOI,KALAMI/SKOI
LXX-Exod-025-032-020,τῆς,32,20,strong:G3588,G3588,packard:RA-GSF,RA-GSF,Article,,,,,Singular,Genitive,Feminine,betacode:TH=S,TH=S
LXX-Exod-025-032-021,λυχνίας,32,21,strong:G3087,G3087,packard:N1A-GSF,N1A-GSF,Noun,,,,,Singular,Genitive,Feminine,betacode:LUXNI/AS,LUXNI/AS
LXX-Exod-025-032-022,ἐκ,32,22,strong:G1537,G1537,packard:P,P,Preposition,,,,,,,,betacode:E)K,E)K
LXX-Exod-025-032-023,τοῦ,32,23,strong:G3588,G3588,packard:RA-GSN,RA-GSN,Article,,,,,Singular,Genitive,Neuter,betacode:TOU=,TOU=
LXX-Exod-025-032-024,κλίτους,32,24,,,packard:N3E-GSN,N3E-GSN,Noun,,,,,Singular,Genitive,Neuter,betacode:KLI/TOUS,KLI/TOUS
LXX-Exod-025-032-025,τοῦ,32,25,strong:G3588,G3588,packard:RA-GSN,RA-GSN,Article,,,,,Singular,Genitive,Neuter,betacode:TOU=,TOU=
LXX-Exod-025-032-026,δευτέρου,32,26,strong:G1208,G1208,packard:A1A-GSN,A1A-GSN,Adjective,,,,,Singular,Genitive,Neuter,betacode:DEUTE/ROU,DEUTE/ROU
33,33,33,,,,,,,,,,,,,,,
LXX-Exod-025-033-001,καὶ,33,1,strong:G2532,G2532,packard:C,C,Conjunction,,,,,,,,betacode:KAI\,KAI\
LXX-Exod-025-033-002,τρεῖς,33,2,strong:G5140,G5140,packard:A3-NPM,A3-NPM,Adjective,,,,,Plural,Nominative,Masculine,betacode:TREI=S,TREI=S
LXX-Exod-025-033-003,κρατῆρες,33,3,,,packard:N3H-NPM,N3H-NPM,Noun,,,,,Plural,Nominative,Masculine,betacode:KRATH=RES,KRATH=RES
LXX-Exod-025-033-004,ἐκτετυπωμένοι,33,4,,,packard:VM-XMPNPM,VM-XMPNPM,Verb,Perfect,Middle,Participle,,Plural,Nominative,Masculine,betacode:E)KTETUPWME/NOI,E)KTETUPWME/NOI
LXX-Exod-025-033-005,καρυίσκους,33,5,,,packard:N2-APM,N2-APM,Noun,,,,,Plural,Accusative,Masculine,betacode:KARUI/SKOUS,KARUI/SKOUS
LXX-Exod-025-033-006,ἐν,33,6,strong:G1722,G1722,packard:P,P,Preposition,,,,,,,,betacode:E)N,E)N
LXX-Exod-025-033-007,τῷ,33,7,strong:G3588,G3588,packard:RA-DSM,RA-DSM,Article,,,,,Singular,Dative,Masculine,betacode:TW=|,TW=|
LXX-Exod-025-033-008,ἑνὶ,33,8,strong:G1520,G1520,packard:A3-DSM,A3-DSM,Adjective,,,,,Singular,Dative,Masculine,betacode:E(NI\,E(NI\
LXX-Exod-025-033-009,καλαμίσκῳ,33,9,,,packard:N2-DSM,N2-DSM,Noun,,,,,Singular,Dative,Masculine,betacode:KALAMI/SKW|,KALAMI/SKW|
LXX-Exod-025-033-010,σφαιρωτὴρ,33,10,,,packard:N3-NSM,N3-NSM,Noun,,,,,Singular,Nominative,Masculine,betacode:SFAIRWTH\R,SFAIRWTH\R
LXX-Exod-025-033-011,καὶ,33,11,strong:G2532,G2532,packard:C,C,Conjunction,,,,,,,,betacode:KAI\,KAI\
LXX-Exod-025-033-012,κρίνον,33,12,strong:G2918,G2918,packard:N2N-NSN,N2N-NSN,Noun,,,,,Singular,Nominative,Neuter,betacode:KRI/NON,KRI/NON
LXX-Exod-025-033-013,οὕτως,33,13,,,packard:D,D,Adverb,,,,,,,,betacode:OU(/TWS,OU(/TWS
LXX-Exod-025-033-014,τοῖς,33,14,strong:G3588,G3588,packard:RA-DPM,RA-DPM,Article,,,,,Plural,Dative,Masculine,betacode:TOI=S,TOI=S
LXX-Exod-025-033-015,ἓξ,33,15,strong:G1803,G1803,packard:M,M,Numeral,,,,,,,,betacode:E(\C,E(\C
LXX-Exod-025-033-016,καλαμίσκοις,33,16,,,packard:N2-DPM,N2-DPM,Noun,,,,,Plural,Dative,Masculine,betacode:KALAMI/SKOIS,KALAMI/SKOIS
LXX-Exod-025-033-017,τοῖς,33,17,strong:G3588,G3588,packard:RA-DPM,RA-DPM,Article,,,,,Plural,Dative,Masculine,betacode:TOI=S,TOI=S
LXX-Exod-025-033-018,ἐκπορευομένοις,33,18,,,packard:V1-PMPDPM,V1-PMPDPM,Verb,Present,Middle,Participle,,Plural,Dative,Masculine,betacode:E)KPOREUOME/NOIS,E)KPOREUOME/NOIS
LXX-Exod-025-033-019,ἐκ,33,19,strong:G1537,G1537,packard:P,P,Preposition,,,,,,,,betacode:E)K,E)K
LXX-Exod-025-033-020,τῆς,33,20,strong:G3588,G3588,packard:RA-GSF,RA-GSF,Article,,,,,Singular,Genitive,Feminine,betacode:TH=S,TH=S
LXX-Exod-025-033-021,λυχνίας,33,21,strong:G3087,G3087,packard:N1A-GSF,N1A-GSF,Noun,,,,,Singular,Genitive,Feminine,betacode:LUXNI/AS,LUXNI/AS
34,34,34,,,,,,,,,,,,,,,
LXX-Exod-025-034-001,καὶ,34,1,strong:G2532,G2532,packard:C,C,Conjunction,,,,,,,,betacode:KAI\,KAI\
LXX-Exod-025-034-002,ἐν,34,2,strong:G1722,G1722,packard:P,P,Preposition,,,,,,,,betacode:E)N,E)N
LXX-Exod-025-034-003,τῇ,34,3,strong:G3588,G3588,packard:RA-DSF,RA-DSF,Article,,,,,Singular,Dative,Feminine,betacode:TH=|,TH=|
LXX-Exod-025-034-004,λυχνίᾳ,34,4,strong:G3087,G3087,packard:N1A-DSF,N1A-DSF,Noun,,,,,Singular,Dative,Feminine,betacode:LUXNI/A|,LUXNI/A|
LXX-Exod-025-034-005,τέσσαρες,34,5,strong:G5064,G5064,packard:A3-NPM,A3-NPM,Adjective,,,,,Plural,Nominative,Masculine,betacode:TE/SSARES,TE/SSARES
LXX-Exod-025-034-006,κρατῆρες,34,6,,,packard:N3H-NPM,N3H-NPM,Noun,,,,,Plural,Nominative,Masculine,betacode:KRATH=RES,KRATH=RES
LXX-Exod-025-034-007,ἐκτετυπωμένοι,34,7,,,packard:VM-XMPNPM,VM-XMPNPM,Verb,Perfect,Middle,Participle,,Plural,Nominative,Masculine,betacode:E)KTETUPWME/NOI,E)KTETUPWME/NOI
LXX-Exod-025-034-008,καρυίσκους,34,8,,,packard:N2-APM,N2-APM,Noun,,,,,Plural,Accusative,Masculine,betacode:KARUI/SKOUS,KARUI/SKOUS
LXX-Exod-025-034-009,ἐν,34,9,strong:G1722,G1722,packard:P,P,Preposition,,,,,,,,betacode:E)N,E)N
LXX-Exod-025-034-010,τῷ,34,10,strong:G3588,G3588,packard:RA-DSM,RA-DSM,Article,,,,,Singular,Dative,Masculine,betacode:TW=|,TW=|
LXX-Exod-025-034-011,ἑνὶ,34,11,strong:G1520,G1520,packard:A3-DSM,A3-DSM,Adjective,,,,,Singular,Dative,Masculine,betacode:E(NI\,E(NI\
LXX-Exod-025-034-012,καλαμίσκῳ,34,12,,,packard:N2-DSM,N2-DSM,Noun,,,,,Singular,Dative,Masculine,betacode:KALAMI/SKW|,KALAMI/SKW|
LXX-Exod-025-034-013,οἱ,34,13,strong:G3588,G3588,packard:RA-NPM,RA-NPM,Article,,,,,Plural,Nominative,Masculine,betacode:OI(,OI(
LXX-Exod-025-034-014,σφαιρωτῆρες,34,14,,,packard:N3-NPM,N3-NPM,Noun,,,,,Plural,Nominative,Masculine,betacode:SFAIRWTH=RES,SFAIRWTH=RES
LXX-Exod-025-034-015,καὶ,34,15,strong:G2532,G2532,packard:C,C,Conjunction,,,,,,,,betacode:KAI\,KAI\
LXX-Exod-025-034-016,τὰ,34,16,strong:G3588,G3588,packard:RA-NPN,RA-NPN,Article,,,,,Plural,Nominative,Neuter,betacode:TA\,TA\
LXX-Exod-025-034-017,κρίνα,34,17,strong:G2918,G2918,packard:N2N-NPN,N2N-NPN,Noun,,,,,Plural,Nominative,Neuter,betacode:KRI/NA,KRI/NA
LXX-Exod-025-034-018,αὐτῆς,34,18,strong:G846,G846,packard:RD-GSF,RD-GSF,Demonstrative Pronoun,,,,,Singular,Genitive,Feminine,betacode:AU)TH=S,AU)TH=S
35,35,35,,,,,,,,,,,,,,,
LXX-Exod-025-035-001,ὁ,35,1,strong:G3588,G3588,packard:RA-NSM,RA-NSM,Article,,,,,Singular,Nominative,Masculine,betacode:O(,O(
LXX-Exod-025-035-002,σφαιρωτὴρ,35,2,,,packard:N3-NSM,N3-NSM,Noun,,,,,Singular,Nominative,Masculine,betacode:SFAIRWTH\R,SFAIRWTH\R
LXX-Exod-025-035-003,ὑπὸ,35,3,strong:G5259,G5259,packard:P,P,Preposition,,,,,,,,betacode:U(PO\,U(PO\
LXX-Exod-025-035-004,τοὺς,35,4,strong:G3588,G3588,packard:RA-APM,RA-APM,Article,,,,,Plural,Accusative,Masculine,betacode:TOU\S,TOU\S
LXX-Exod-025-035-005,δύο,35,5,strong:G1417,G1417,packard:M,M,Numeral,,,,,,,,betacode:DU/O,DU/O
LXX-Exod-025-035-006,καλαμίσκους,35,6,,,packard:N2-APM,N2-APM,Noun,,,,,Plural,Accusative,Masculine,betacode:KALAMI/SKOUS,KALAMI/SKOUS
LXX-Exod-025-035-007,ἐξ,35,7,strong:G1537,G1537,packard:P,P,Preposition,,,,,,,,betacode:E)C,E)C
LXX-Exod-025-035-008,αὐτῆς,35,8,strong:G846,G846,packard:RD-GSF,RD-GSF,Demonstrative Pronoun,,,,,Singular,Genitive,Feminine,betacode:AU)TH=S,AU)TH=S
LXX-Exod-025-035-009,καὶ,35,9,strong:G2532,G2532,packard:C,C,Conjunction,,,,,,,,betacode:KAI\,KAI\
LXX-Exod-025-035-010,σφαιρωτὴρ,35,10,,,packard:N3-NSM,N3-NSM,Noun,,,,,Singular,Nominative,Masculine,betacode:SFAIRWTH\R,SFAIRWTH\R
LXX-Exod-025-035-011,ὑπὸ,35,11,strong:G5259,G5259,packard:P,P,Preposition,,,,,,,,betacode:U(PO\,U(PO\
LXX-Exod-025-035-012,τοὺς,35,12,strong:G3588,G3588,packard:RA-APM,RA-APM,Article,,,,,Plural,Accusative,Masculine,betacode:TOU\S,TOU\S
LXX-Exod-025-035-013,τέσσαρας,35,13,strong:G5064,G5064,packard:A3-APM,A3-APM,Adjective,,,,,Plural,Accusative,Masculine,betacode:TE/SSARAS,TE/SSARAS
LXX-Exod-025-035-014,καλαμίσκους,35,14,,,packard:N2-APM,N2-APM,Noun,,,,,Plural,Accusative,Masculine,betacode:KALAMI/SKOUS,KALAMI/SKOUS
LXX-Exod-025-035-015,ἐξ,35,15,strong:G1537,G1537,packard:P,P,Preposition,,,,,,,,betacode:E)C,E)C
LXX-Exod-025-035-016,αὐτῆς,35,16,strong:G846,G846,packard:RD-GSF,RD-GSF,Demonstrative Pronoun,,,,,Singular,Genitive,Feminine,betacode:AU)TH=S,AU)TH=S
LXX-Exod-025-035-017,οὕτως,35,17,,,packard:D,D,Adverb,,,,,,,,betacode:OU(/TWS,OU(/TWS
LXX-Exod-025-035-018,τοῖς,35,18,strong:G3588,G3588,packard:RA-DPM,RA-DPM,Article,,,,,Plural,Dative,Masculine,betacode:TOI=S,TOI=S
LXX-Exod-025-035-019,ἓξ,35,19,strong:G1803,G1803,packard:M,M,Numeral,,,,,,,,betacode:E(\C,E(\C
LXX-Exod-025-035-020,καλαμίσκοις,35,20,,,packard:N2-DPM,N2-DPM,Noun,,,,,Plural,Dative,Masculine,betacode:KALAMI/SKOIS,KALAMI/SKOIS
LXX-Exod-025-035-021,τοῖς,35,21,strong:G3588,G3588,packard:RA-DPM,RA-DPM,Article,,,,,Plural,Dative,Masculine,betacode:TOI=S,TOI=S
LXX-Exod-025-035-022,ἐκπορευομένοις,35,22,,,packard:V1-PMPDPM,V1-PMPDPM,Verb,Present,Middle,Participle,,Plural,Dative,Masculine,betacode:E)KPOREUOME/NOIS,E)KPOREUOME/NOIS
LXX-Exod-025-035-023,ἐκ,35,23,strong:G1537,G1537,packard:P,P,Preposition,,,,,,,,betacode:E)K,E)K
LXX-Exod-025-035-024,τῆς,35,24,strong:G3588,G3588,packard:RA-GSF,RA-GSF,Article,,,,,Singular,Genitive,Feminine,betacode:TH=S,TH=S
LXX-Exod-025-035-025,λυχνίας,35,25,strong:G3087,G3087,packard:N1A-GSF,N1A-GSF,Noun,,,,,Singular,Genitive,Feminine,betacode:LUXNI/AS,LUXNI/AS
36,36,36,,,,,,,,,,,,,,,
LXX-Exod-025-036-001,οἱ,36,1,strong:G3588,G3588,packard:RA-NPM,RA-NPM,Article,,,,,Plural,Nominative,Masculine,betacode:OI(,OI(
LXX-Exod-025-036-002,σφαιρωτῆρες,36,2,,,packard:N3-NPM,N3-NPM,Noun,,,,,Plural,Nominative,Masculine,betacode:SFAIRWTH=RES,SFAIRWTH=RES
LXX-Exod-025-036-003,καὶ,36,3,strong:G2532,G2532,packard:C,C,Conjunction,,,,,,,,betacode:KAI\,KAI\
LXX-Exod-025-036-004,οἱ,36,4,strong:G3588,G3588,packard:RA-NPM,RA-NPM,Article,,,,,Plural,Nominative,Masculine,betacode:OI(,OI(
LXX-Exod-025-036-005,καλαμίσκοι,36,5,,,packard:N2-NPM,N2-NPM,Noun,,,,,Plural,Nominative,Masculine,betacode:KALAMI/SKOI,KALAMI/SKOI
LXX-Exod-025-036-006,ἐξ,36,6,strong:G1537,G1537,packard:P,P,Preposition,,,,,,,,betacode:E)C,E)C
LXX-Exod-025-036-007,αὐτῆς,36,7,strong:G846,G846,packard:RD-GSF,RD-GSF,Demonstrative Pronoun,,,,,Singular,Genitive,Feminine,betacode:AU)TH=S,AU)TH=S
LXX-Exod-025-036-008,ἔστωσαν,36,8,strong:G1510,G1510,packard:V9-PAD3P,V9-PAD3P,Verb,Present,Active,Imperative,3,Plural,,,betacode:E)/STWSAN,E)/STWSAN
LXX-Exod-025-036-009,ὅλη,36,9,strong:G3650,G3650,packard:A1-NSF,A1-NSF,Adjective,,,,,Singular,Nominative,Feminine,betacode:O(/LH,O(/LH
LXX-Exod-025-036-010,τορευτὴ,36,10,,,packard:A1-NSF,A1-NSF,Adjective,,,,,Singular,Nominative,Feminine,betacode:TOREUTH\,TOREUTH\
LXX-Exod-025-036-011,ἐξ,36,11,strong:G1537,G1537,packard:P,P,Preposition,,,,,,,,betacode:E)C,E)C
LXX-Exod-025-036-012,ἑνὸς,36,12,strong:G1520,G1520,packard:A3-GSN,A3-GSN,Adjective,,,,,Singular,Genitive,Neuter,betacode:E(NO\S,E(NO\S
LXX-Exod-025-036-013,χρυσίου,36,13,strong:G5553,G5553,packard:N2N-GSN,N2N-GSN,Noun,,,,,Singular,Genitive,Neuter,betacode:XRUSI/OU,XRUSI/OU
LXX-Exod-025-036-014,καθαροῦ,36,14,strong:G2513,G2513,packard:A1A-GSN,A1A-GSN,Adjective,,,,,Singular,Genitive,Neuter,betacode:KAQAROU=,KAQAROU=
37,37,37,,,,,,,,,,,,,,,
LXX-Exod-025-037-001,καὶ,37,1,strong:G2532,G2532,packard:C,C,Conjunction,,,,,,,,betacode:KAI\,KAI\
LXX-Exod-025-037-002,ποιήσεις,37,2,strong:G4160,G4160,packard:VF-FAI2S,VF-FAI2S,Verb,Future,Active,Indicative,2,Singular,,,betacode:POIH/SEIS,POIH/SEIS
LXX-Exod-025-037-003,τοὺς,37,3,strong:G3588,G3588,packard:RA-APM,RA-APM,Article,,,,,Plural,Accusative,Masculine,betacode:TOU\S,TOU\S
LXX-Exod-025-037-004,λύχνους,37,4,strong:G3088,G3088,packard:N2-APM,N2-APM,Noun,,,,,Plural,Accusative,Masculine,betacode:LU/XNOUS,LU/XNOUS
LXX-Exod-025-037-005,αὐτῆς,37,5,strong:G846,G846,packard:RD-GSF,RD-GSF,Demonstrative Pronoun,,,,,Singular,Genitive,Feminine,betacode:AU)TH=S,AU)TH=S
LXX-Exod-025-037-006,ἑπτά,37,6,strong:G2033,G2033,packard:M,M,Numeral,,,,,,,,betacode:E(PTA/,E(PTA/
